OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
56243;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;50.2384365836965
56244;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.429939805710696
56245;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;25.9766342556241
56246;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;33.5605424026812
56247;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.9824651646422
56249;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;90.0255823119714
56250;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;82.76368209206102
56251;08869;Avenue Henri- DUNANT;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;122.24350180829401
56252;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;129.68885302908703
56253;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;121.769492698882
56254;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;15.682984409862799
56255;08869;Avenue Henri- DUNANT;Dérogation 2R;1998;bidirectionnelle; ;au statut de la rue;;138.45282374760998
56256;08869;Avenue Henri- DUNANT;Piste;2004;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.5610352486774
56257;08923;Rue Simon- DURAND;Bande;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;37.2112882629542
56258;08923;Rue Simon- DURAND;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;75.4301776479414
56259;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;43.165542146490594
56260;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;124.445563039193
56262;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.7865018556402
56263;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.7140906084549
56264;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;108.482478515407
56265;08958;Rue François- DUSSAUD;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;51.3341221801247
56266;08958;Rue François- DUSSAUD;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;8.464094753722929
56267;08958;Rue François- DUSSAUD;Sas;2004;; ;;NON;4.12612408926343
56269;09113;Quai Ernest- ANSERMET;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.2271051976984
56270;09113;Quai Ernest- ANSERMET;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.9428003619079
56271;09113;Quai Ernest- ANSERMET;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.908432244763
56272;09113;Quai Ernest- ANSERMET;Piste;1996;bidirectionnelle; ;vélos + cyclomoteurs;;181.641216280825
56273;09113;Quai Ernest- ANSERMET;Piste;2004;bidirectionnelle; ;vélos + cyclomoteurs;;121.33254742942901
56277;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;153.748883587159
56278;09113;Quai Ernest- ANSERMET;Piste;2011;bidirectionnelle; ;vélos + cyclomoteurs;;1.36499084246012
56280;09113;Quai Ernest- ANSERMET;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.150956155979399
56282;09113;Quai Ernest- ANSERMET;Piste;2012;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.8486657352716
56283;09113;Quai Ernest- ANSERMET;Piste;2013;bidirectionnelle; ;vélos + cyclomoteurs;;165.51946325265
56292;09121;Rue de l' Ecole-de-Médecine;Piste;2008;unidirectionnelle; ;vélos + cyclomoteurs;OUI;5.66721271878866
56293;09121;Rue de l' Ecole-de-Médecine;Sas;2008;unidirectionnelle; ;vélos + cyclomoteurs;NON;3.50408333234243
56295;09121;Rue de l' Ecole-de-Médecine;Sas;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;2.3153617427952797
56297;09199;Chemin des Eglantines;Contresens;2009;unidirectionnelle;contresens;vélos + cyclomoteurs;;162.46603380022202
56298;09270;Avenue Eugène- EMPEYTA;Dérogation 2R;1991;bidirectionnelle; ;au statut de la rue : vélos seuls;;180.167449089871
56299;09270;Avenue Eugène- EMPEYTA;Dérogation 2R;1991;bidirectionnelle; ;au statut de la rue : vélos seuls;;84.9909714379118
56300;09296;Rue de l' Encyclopédie;Bande;1999;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.92274155664653
55366;01350;Route de Base;Piste;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;239.91929277854402
55367;01350;Route de Base;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;345.348565589727
55368;01350;Route de Base;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;339.463383222298
55369;01350;Route de Base;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;55.676984472940006
55370;01350;Route de Base;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;38.1190096933276
55371;01350;Route de Base;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;71.5933188223594
55372;01350;Route de Base;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;251.530125181149
55374;01350;Route de Base;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;247.06911365312902
55375;01350;Route de Base;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;248.158898910271
55377;01350;Route de Base;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;29.9951448286424
55379;01350;Route de Base;Piste;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;231.61454155916303
55380;01406;Cours des Bastions;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.8000517655797
55382;04170;Rue Robert- CÉARD;Dérogation 2R;2001;bidirectionnelle; ;au statut de la rue : vélos seuls;;1.92317445906501
55388;04200;Route de Céligny;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;409.486802405734
55389;04200;Route de Céligny;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.6247335028012
55390;04200;Route de Céligny;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;287.477417227606
55391;04200;Route de Céligny;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;932.4438563050251
55393;04294;Chemin du Centurion;Contresens;2002;; ;vélos + cyclomoteurs;;84.27314943952528
55396;04316;Rue du Cercle;Contresens;2009;unidirectionnelle;contresens;vélos + cyclomoteurs;;17.6359207301462
55402;04715;Avenue de Champel;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;63.2893553764366
55404;06378;Boulevard de la Cluse;Piste;1995;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;68.171261415271
55405;06378;Boulevard de la Cluse;Piste;1995;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;106.888724385527
55406;06378;Boulevard de la Cluse;Piste;1995;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;78.2703660932863
55413;06483;Route de Collex;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;140.781383432999
55414;06483;Route de Collex;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;371.005728074925
55415;06483;Route de Collex;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;105.82553225901701
55416;06483;Route de Collex;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.57665353313429
55418;06483;Route de Collex;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;230.306348654226
55419;06483;Route de Collex;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;100.71504131092
55420;06483;Route de Collex;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.117477721387639
55421;06483;Route de Collex;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;58.8205278793042
55422;06483;Route de Collex;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;214.94093773053999
55423;06483;Route de Collex;Piste;~2003;unidirectionnelle;dans le sens;mixité piétons;;185.793816349459
55424;06483;Route de Collex;Piste;2006;bidirectionnelle;;mixité piétons;;131.419315095469
55428;19313;Avenue de la Praille;Sas;2008;unidirectionnelle;;vélos seuls;OUI;2.92104433379571
55430;19364;Rue de la Prairie;Bande;1992;unidirectionnelle;contresens;vélos + cyclomoteurs;;63.1647713090796
55431;19364;Rue de la Prairie;Bande;1992;unidirectionnelle;contresens;vélos + cyclomoteurs;;103.651158758793
55432;19364;Rue de la Prairie;Bande;1992;unidirectionnelle;contresens;vélos + cyclomoteurs;;38.913185950152595
55433;19364;Rue de la Prairie;Piste;1992;unidirectionnelle;contresens;vélos + cyclomoteurs;;8.8951503641029
55437;19470;Route de Pré-Bois;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;24.132038869519498
55438;19470;Route de Pré-Bois;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.826926423029798
55444;19470;Route de Pré-Bois;Piste;1991;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;93.2363528614158
55445;19470;Route de Pré-Bois;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.680686959095409
55446;19470;Route de Pré-Bois;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;88.6412080791328
55449;19658;Rue du Pré-Naville;Contresens;2010;unidirectionnelle; ;vélos + cyclomoteurs;;50.7011138309901
55450;19720;Route de Pregny;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;18.886254260705098
55451;19720;Route de Pregny;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;515.217569484294
55452;19747;Chemin des Préjins;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;100.37063199181101
55453;19747;Chemin des Préjins;Piste;1990;bidirectionnelle;;mixité piétons;;329.787193499298
55454;19763;Chemin du 1er-Août;Bande;2008;unidirectionnelle;contresens;vélos + cyclomoteurs;;85.97133299822148
55455;19763;Chemin du 1er-Août;Sas;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;4.77335311913963
55456;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;28.543772722600895
55457;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.521398171215699
55458;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;155.395841337409
55459;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;148.535323069462
55460;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;670.5472079369999
55461;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;141.828206922643
55462;19836;Route de Presinge;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;174.430617909249
55464;19836;Route de Presinge;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;405.58584909143
55465;19836;Route de Presinge;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;594.921617873634
55466;19909;Rue  PRÉVOST-MARTIN;Bande;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;34.601090218957296
55467;19909;Rue  PRÉVOST-MARTIN;Bande;1988;unidirectionnelle;contresens;vélos + cyclomoteurs;;59.2544900758466
55468;22365;Route de Laconnex;Bande;2011;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.200713779647698
55469;22365;Route de Laconnex;Piste;~1984;bidirectionnelle;;mixité piétons;;35.9101280977944
57410;17477;Chemin du Pavillon;Piste;1990;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.5208233814947
57411;17477;Chemin du Pavillon;Piste;1990;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.4522013902643
57413;17604;Route de Peney;Bande;~1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.9220028509576
57414;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.610730284006598
57415;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.06174927925067
57416;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;66.0991550569501
57417;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.678668588499301
57418;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.692765849269499
57419;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;543.3835942303431
57420;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;526.16654690804
57421;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.710329551565179
57422;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;124.064004672796
57423;17604;Route de Peney;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.32268747310609
57425;17604;Route de Peney;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;407.83376913855
57426;17604;Route de Peney;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;408.696504870576
57427;17604;Route de Peney;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;348.35884229666806
57428;17604;Route de Peney;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;336.210688149075
57429;17604;Route de Peney;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;66.9689471180276
57430;17604;Route de Peney;Bande;2005;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;316.206637772056
57432;17604;Route de Peney;Piste;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.847660211744
57433;17604;Route de Peney;Piste;~2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;77.65826210630759
57434;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;213.10499517621702
57435;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;258.835404008664
57436;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;157.009470677254
57437;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;112.654194134315
57438;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;202.50502970678403
57439;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;48.59489788033309
57440;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;128.956682432639
57442;17795;Rue  PESTALOZZI;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.419773247663098
57443;17795;Rue  PESTALOZZI;Bande;1988;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;65.6270880990662
57444;17795;Rue  PESTALOZZI;Bande;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.6111736614535
57445;17795;Rue  PESTALOZZI;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;58.9195877088968
57446;17795;Rue  PESTALOZZI;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;200.021347360051
57447;17795;Rue  PESTALOZZI;Sas;2009;unidirectionnelle; ;vélos + cyclomoteurs;NON;3.31887028972209
57450;17922;Avenue   PETIT-SENN;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;103.571111465086
57452;17922;Avenue   PETIT-SENN;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;86.6562519843783
57455;17922;Avenue   PETIT-SENN;Piste; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;51.5210996170826
57456;17949;Chemin du Petit-Voiret;Bande;~2007;unidirectionnelle;contresens;vélos + cyclomoteurs;;56.3975615396446
57458;18112;Boulevard des Philosophes;Bande;1982;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;57.2314572590983
57459;18112;Boulevard des Philosophes;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.197886826921696
57460;18112;Boulevard des Philosophes;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;46.5402900721515
57464;18171;Avenue Ernest- PICTET;Bande;2002;unidirectionnelle;contresens;vélos + cyclomoteurs;;99.5403866175047
57465;18171;Avenue Ernest- PICTET;Bande;2002;unidirectionnelle;contresens;vélos + cyclomoteurs;;57.4054007757963
57466;18171;Avenue Ernest- PICTET;Contresens;2002;; ;vélos + cyclomoteurs;;68.1148761407532
57467;18171;Avenue Ernest- PICTET;Contresens;2002;; ;vélos + cyclomoteurs;;12.054350717893499
57468;18201;Rue  PICTET-De-BOCK;Bande;1997;bidirectionnelle;;vélos + cyclomoteurs;;53.462938564953596
57470;18317;Route de Pierre-Grand;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;777.299351325805
57472;18414;Chemin de Pinchat;Bande;~2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.9297073682400296
57473;18414;Chemin de Pinchat;Bande;~2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;240.19164613271602
57474;18414;Chemin de Pinchat;Bande;~2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;205.758831264761
57475;18481;  ;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.9922938698291
57476;18481;  ;Bande;2003;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;65.83108793052419
57478;18520;Avenue Eugène- PITTARD;Bande;1997;unidirectionnelle;contresens;vélos + cyclomoteurs;;199.170807149673
57481;18520;Avenue Eugène- PITTARD;Bande;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;67.2815543620428
57482;18520;Avenue Eugène- PITTARD;Bande;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;30.2908237357283
57483;18520;Avenue Eugène- PITTARD;Contresens;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;35.57561102778139
57484;18520;Avenue Eugène- PITTARD;Contresens;2004;unidirectionnelle;contresens;vélos + cyclomoteurs;;101.260587466448
87395;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;91.8635762557669
87396;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;46.2698703261637
87397;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;35.0000566838778
87702;;  ;Piste;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;90.7087323037175
87703;;  ;Piste;2016;unidirectionnelle;dans le sens;mixité piétons;;148.006485316434
87704;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;65.0001145067653
87705;;  ;Bande;2016;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.083214857745695
