,date cas,canton,age,genre_num,genre,nouveaux cas,name_fr
15399,2020-08-19,TG,20 - 29,2,femme,1,Thurgovie
15400,2020-08-19,TG,30 - 39,1,homme,1,Thurgovie
15401,2020-08-19,TG,30 - 39,2,femme,1,Thurgovie
15402,2020-08-20,TG,20 - 29,2,femme,2,Thurgovie
15403,2020-08-20,TG,30 - 39,1,homme,1,Thurgovie
15404,2020-08-20,TG,30 - 39,2,femme,1,Thurgovie
15405,2020-08-21,TG,20 - 29,1,homme,1,Thurgovie
15406,2020-08-21,TG,40 - 49,1,homme,1,Thurgovie
15407,2020-08-23,TG,30 - 39,2,femme,1,Thurgovie
15408,2020-08-23,TG,60 - 69,1,homme,1,Thurgovie
15409,2020-08-24,TG,20 - 29,2,femme,2,Thurgovie
15410,2020-08-24,TG,30 - 39,2,femme,1,Thurgovie
15411,2020-08-25,TG,30 - 39,2,femme,1,Thurgovie
15412,2020-08-25,TG,50 - 59,1,homme,1,Thurgovie
15413,2020-08-25,TG,60 - 69,1,homme,1,Thurgovie
15414,2020-08-25,TG,70 - 79,2,femme,1,Thurgovie
15415,2020-08-26,TG,30 - 39,2,femme,1,Thurgovie
15416,2020-08-26,TG,40 - 49,1,homme,1,Thurgovie
15417,2020-08-27,TG,20 - 29,1,homme,1,Thurgovie
15418,2020-08-27,TG,20 - 29,2,femme,1,Thurgovie
15419,2020-08-27,TG,30 - 39,1,homme,1,Thurgovie
15420,2020-08-27,TG,40 - 49,1,homme,1,Thurgovie
15421,2020-08-27,TG,40 - 49,2,femme,1,Thurgovie
15422,2020-08-27,TG,50 - 59,1,homme,1,Thurgovie
15423,2020-08-27,TG,50 - 59,2,femme,1,Thurgovie
15424,2020-08-28,TG,10 - 19,1,homme,1,Thurgovie
15425,2020-08-28,TG,20 - 29,2,femme,1,Thurgovie
15426,2020-08-28,TG,60 - 69,1,homme,1,Thurgovie
15427,2020-08-29,TG,30 - 39,2,femme,1,Thurgovie
15428,2020-08-30,TG,30 - 39,1,homme,1,Thurgovie
15429,2020-08-31,TG,20 - 29,1,homme,1,Thurgovie
15430,2020-08-31,TG,50 - 59,2,femme,1,Thurgovie
15431,2020-09-01,TG,20 - 29,1,homme,1,Thurgovie
15432,2020-09-02,TG,70 - 79,1,homme,1,Thurgovie
15433,2020-03-05,SO,50 - 59,2,femme,1,Soleure
15434,2020-03-09,SO,60 - 69,2,femme,1,Soleure
15435,2020-03-09,SO,80+,2,femme,1,Soleure
15436,2020-03-10,SO,40 - 49,1,homme,1,Soleure
15437,2020-03-10,SO,50 - 59,1,homme,1,Soleure
15438,2020-03-10,SO,60 - 69,1,homme,1,Soleure
15439,2020-03-10,SO,70 - 79,1,homme,1,Soleure
15440,2020-03-11,SO,40 - 49,1,homme,1,Soleure
15441,2020-03-12,SO,20 - 29,2,femme,1,Soleure
15442,2020-03-12,SO,30 - 39,1,homme,1,Soleure
15443,2020-03-12,SO,70 - 79,1,homme,1,Soleure
15444,2020-03-14,SO,20 - 29,2,femme,1,Soleure
15445,2020-03-14,SO,40 - 49,1,homme,1,Soleure
15446,2020-03-14,SO,60 - 69,1,homme,1,Soleure
15447,2020-03-15,SO,30 - 39,2,femme,2,Soleure
15448,2020-03-15,SO,40 - 49,2,femme,2,Soleure
15449,2020-03-15,SO,inconnu,1,homme,1,Soleure
15450,2020-03-16,SO,20 - 29,1,homme,1,Soleure
15451,2020-03-16,SO,30 - 39,1,homme,1,Soleure
15452,2020-03-16,SO,30 - 39,2,femme,1,Soleure
15453,2020-03-16,SO,40 - 49,1,homme,2,Soleure
15454,2020-03-16,SO,40 - 49,2,femme,1,Soleure
15455,2020-03-16,SO,50 - 59,1,homme,3,Soleure
15456,2020-03-16,SO,50 - 59,2,femme,3,Soleure
15457,2020-03-16,SO,60 - 69,1,homme,1,Soleure
15458,2020-03-16,SO,60 - 69,2,femme,2,Soleure
15459,2020-03-16,SO,70 - 79,1,homme,1,Soleure
15460,2020-03-16,SO,70 - 79,2,femme,2,Soleure
15461,2020-03-17,SO,30 - 39,2,femme,1,Soleure
15462,2020-03-17,SO,50 - 59,1,homme,2,Soleure
15463,2020-03-17,SO,60 - 69,1,homme,2,Soleure
15464,2020-03-17,SO,80+,1,homme,1,Soleure
15465,2020-03-18,SO,20 - 29,1,homme,1,Soleure
15466,2020-03-18,SO,20 - 29,2,femme,1,Soleure
15467,2020-03-18,SO,30 - 39,1,homme,1,Soleure
15468,2020-03-18,SO,30 - 39,2,femme,2,Soleure
15469,2020-03-18,SO,40 - 49,1,homme,2,Soleure
15470,2020-03-18,SO,50 - 59,1,homme,2,Soleure
15471,2020-03-18,SO,70 - 79,1,homme,1,Soleure
15472,2020-03-18,SO,70 - 79,2,femme,1,Soleure
15473,2020-03-19,SO,20 - 29,2,femme,1,Soleure
15474,2020-03-19,SO,40 - 49,1,homme,1,Soleure
15475,2020-03-19,SO,40 - 49,2,femme,2,Soleure
15476,2020-03-19,SO,50 - 59,1,homme,2,Soleure
15477,2020-03-19,SO,60 - 69,1,homme,1,Soleure
15478,2020-03-19,SO,70 - 79,1,homme,1,Soleure
15479,2020-03-19,SO,80+,1,homme,1,Soleure
15480,2020-03-20,SO,10 - 19,2,femme,2,Soleure
15481,2020-03-20,SO,20 - 29,1,homme,3,Soleure
15482,2020-03-20,SO,20 - 29,2,femme,1,Soleure
15483,2020-03-20,SO,30 - 39,2,femme,2,Soleure
15484,2020-03-20,SO,40 - 49,1,homme,1,Soleure
15485,2020-03-20,SO,40 - 49,2,femme,2,Soleure
15486,2020-03-20,SO,50 - 59,2,femme,3,Soleure
15487,2020-03-20,SO,60 - 69,1,homme,1,Soleure
15488,2020-03-20,SO,60 - 69,2,femme,1,Soleure
15489,2020-03-20,SO,70 - 79,1,homme,2,Soleure
15490,2020-03-21,SO,30 - 39,1,homme,2,Soleure
15491,2020-03-21,SO,40 - 49,2,femme,1,Soleure
15492,2020-03-21,SO,50 - 59,2,femme,1,Soleure
15493,2020-03-21,SO,80+,2,femme,2,Soleure
15494,2020-03-21,SO,inconnu,2,femme,1,Soleure
15495,2020-03-22,SO,40 - 49,1,homme,1,Soleure
15496,2020-03-22,SO,40 - 49,2,femme,1,Soleure
15497,2020-03-22,SO,50 - 59,1,homme,1,Soleure
15498,2020-03-22,SO,60 - 69,1,homme,3,Soleure
15499,2020-03-22,SO,60 - 69,2,femme,2,Soleure
15500,2020-03-22,SO,70 - 79,2,femme,1,Soleure
15501,2020-03-22,SO,80+,1,homme,1,Soleure
15502,2020-03-23,SO,10 - 19,2,femme,1,Soleure
15503,2020-03-23,SO,20 - 29,2,femme,2,Soleure
15504,2020-03-23,SO,40 - 49,1,homme,2,Soleure
15505,2020-03-23,SO,50 - 59,1,homme,4,Soleure
15506,2020-03-23,SO,70 - 79,1,homme,2,Soleure
15507,2020-03-23,SO,70 - 79,2,femme,4,Soleure
15508,2020-03-23,SO,80+,2,femme,1,Soleure
15509,2020-03-24,SO,10 - 19,2,femme,3,Soleure
15510,2020-03-24,SO,20 - 29,1,homme,1,Soleure
15511,2020-03-24,SO,20 - 29,2,femme,1,Soleure
15512,2020-03-24,SO,30 - 39,1,homme,1,Soleure
15513,2020-03-24,SO,30 - 39,2,femme,1,Soleure
15514,2020-03-24,SO,40 - 49,1,homme,1,Soleure
15515,2020-03-24,SO,40 - 49,2,femme,3,Soleure
15516,2020-03-24,SO,50 - 59,1,homme,4,Soleure
15517,2020-03-24,SO,50 - 59,2,femme,2,Soleure
15518,2020-03-24,SO,60 - 69,1,homme,1,Soleure
15519,2020-03-24,SO,60 - 69,2,femme,1,Soleure
15520,2020-03-24,SO,70 - 79,1,homme,1,Soleure
15521,2020-03-24,SO,80+,1,homme,1,Soleure
15522,2020-03-25,SO,10 - 19,2,femme,1,Soleure
15523,2020-03-25,SO,20 - 29,2,femme,1,Soleure
15524,2020-03-25,SO,30 - 39,1,homme,1,Soleure
15525,2020-03-25,SO,30 - 39,2,femme,1,Soleure
15526,2020-03-25,SO,40 - 49,1,homme,1,Soleure
15527,2020-03-25,SO,40 - 49,2,femme,2,Soleure
15528,2020-03-25,SO,50 - 59,2,femme,3,Soleure
15529,2020-03-25,SO,60 - 69,2,femme,1,Soleure
15530,2020-03-25,SO,70 - 79,1,homme,1,Soleure
15531,2020-03-25,SO,70 - 79,2,femme,2,Soleure
15532,2020-03-26,SO,20 - 29,2,femme,1,Soleure
15533,2020-03-26,SO,30 - 39,1,homme,1,Soleure
15534,2020-03-26,SO,40 - 49,2,femme,1,Soleure
15535,2020-03-26,SO,50 - 59,1,homme,2,Soleure
15536,2020-03-26,SO,50 - 59,2,femme,2,Soleure
15537,2020-03-26,SO,60 - 69,1,homme,2,Soleure
15538,2020-03-26,SO,60 - 69,2,femme,2,Soleure
15539,2020-03-26,SO,70 - 79,1,homme,1,Soleure
15540,2020-03-26,SO,70 - 79,2,femme,2,Soleure
15541,2020-03-26,SO,80+,2,femme,1,Soleure
15542,2020-03-27,SO,10 - 19,1,homme,1,Soleure
15543,2020-03-27,SO,20 - 29,2,femme,2,Soleure
15544,2020-03-27,SO,30 - 39,2,femme,1,Soleure
15545,2020-03-27,SO,40 - 49,1,homme,1,Soleure
15546,2020-03-27,SO,40 - 49,2,femme,2,Soleure
15547,2020-03-27,SO,50 - 59,1,homme,5,Soleure
15548,2020-03-27,SO,50 - 59,2,femme,1,Soleure
15549,2020-03-27,SO,60 - 69,1,homme,4,Soleure
15550,2020-03-27,SO,70 - 79,2,femme,1,Soleure
15551,2020-03-27,SO,80+,2,femme,2,Soleure
15552,2020-03-28,SO,20 - 29,2,femme,1,Soleure
15553,2020-03-28,SO,30 - 39,1,homme,1,Soleure
15554,2020-03-28,SO,80+,2,femme,1,Soleure
15555,2020-03-29,SO,10 - 19,2,femme,1,Soleure
15556,2020-03-29,SO,40 - 49,1,homme,1,Soleure
15557,2020-03-29,SO,40 - 49,2,femme,1,Soleure
15558,2020-03-29,SO,60 - 69,1,homme,1,Soleure
15559,2020-03-29,SO,80+,1,homme,1,Soleure
15560,2020-03-30,SO,10 - 19,1,homme,1,Soleure
15561,2020-03-30,SO,10 - 19,2,femme,1,Soleure
15562,2020-03-30,SO,20 - 29,2,femme,1,Soleure
15563,2020-03-30,SO,30 - 39,2,femme,2,Soleure
15564,2020-03-30,SO,40 - 49,1,homme,1,Soleure
15565,2020-03-30,SO,40 - 49,2,femme,3,Soleure
15566,2020-03-30,SO,50 - 59,1,homme,2,Soleure
15567,2020-03-30,SO,50 - 59,2,femme,1,Soleure
15568,2020-03-30,SO,60 - 69,1,homme,3,Soleure
15569,2020-03-30,SO,60 - 69,2,femme,2,Soleure
15570,2020-03-30,SO,70 - 79,1,homme,1,Soleure
15571,2020-03-31,SO,10 - 19,2,femme,1,Soleure
15572,2020-03-31,SO,30 - 39,2,femme,1,Soleure
15573,2020-03-31,SO,40 - 49,2,femme,3,Soleure
15574,2020-03-31,SO,50 - 59,1,homme,3,Soleure
15575,2020-03-31,SO,60 - 69,2,femme,1,Soleure
15576,2020-03-31,SO,70 - 79,1,homme,1,Soleure
15577,2020-04-01,SO,10 - 19,1,homme,1,Soleure
15578,2020-04-01,SO,20 - 29,2,femme,3,Soleure
15579,2020-04-01,SO,30 - 39,2,femme,1,Soleure
15580,2020-04-01,SO,50 - 59,1,homme,1,Soleure
15581,2020-04-01,SO,60 - 69,1,homme,1,Soleure
15582,2020-04-01,SO,80+,1,homme,1,Soleure
15583,2020-04-02,SO,20 - 29,1,homme,3,Soleure
15584,2020-04-02,SO,20 - 29,2,femme,1,Soleure
15585,2020-04-02,SO,30 - 39,1,homme,1,Soleure
15586,2020-04-02,SO,40 - 49,1,homme,2,Soleure
15587,2020-04-02,SO,40 - 49,2,femme,1,Soleure
15588,2020-04-02,SO,50 - 59,1,homme,3,Soleure
15589,2020-04-02,SO,60 - 69,2,femme,1,Soleure
15590,2020-04-02,SO,70 - 79,1,homme,1,Soleure
15591,2020-04-03,SO,20 - 29,1,homme,1,Soleure
15592,2020-04-03,SO,30 - 39,2,femme,1,Soleure
15593,2020-04-03,SO,40 - 49,2,femme,1,Soleure
15594,2020-04-03,SO,50 - 59,1,homme,1,Soleure
15595,2020-04-03,SO,50 - 59,2,femme,1,Soleure
15596,2020-04-03,SO,70 - 79,1,homme,1,Soleure
15597,2020-04-03,SO,70 - 79,2,femme,1,Soleure
15598,2020-04-03,SO,80+,1,homme,1,Soleure
15599,2020-04-04,SO,30 - 39,2,femme,2,Soleure
15600,2020-04-04,SO,50 - 59,2,femme,1,Soleure
15601,2020-04-04,SO,80+,2,femme,1,Soleure
15602,2020-04-05,SO,20 - 29,1,homme,1,Soleure
15603,2020-04-05,SO,20 - 29,2,femme,1,Soleure
15604,2020-04-06,SO,20 - 29,2,femme,4,Soleure
15605,2020-04-06,SO,30 - 39,1,homme,3,Soleure
15606,2020-04-06,SO,30 - 39,2,femme,1,Soleure
15607,2020-04-06,SO,40 - 49,1,homme,2,Soleure
15608,2020-04-06,SO,40 - 49,2,femme,1,Soleure
15609,2020-04-06,SO,50 - 59,1,homme,1,Soleure
15610,2020-04-06,SO,50 - 59,2,femme,2,Soleure
15611,2020-04-06,SO,60 - 69,1,homme,1,Soleure
15612,2020-04-06,SO,60 - 69,2,femme,1,Soleure
15613,2020-04-06,SO,70 - 79,2,femme,1,Soleure
15614,2020-04-07,SO,20 - 29,2,femme,1,Soleure
15615,2020-04-07,SO,40 - 49,1,homme,1,Soleure
15616,2020-04-07,SO,50 - 59,2,femme,1,Soleure
15617,2020-04-07,SO,70 - 79,2,femme,2,Soleure
15618,2020-04-08,SO,20 - 29,2,femme,1,Soleure
15619,2020-04-08,SO,30 - 39,2,femme,1,Soleure
15620,2020-04-08,SO,50 - 59,1,homme,1,Soleure
15621,2020-04-08,SO,50 - 59,2,femme,4,Soleure
15622,2020-04-08,SO,60 - 69,2,femme,1,Soleure
15623,2020-04-08,SO,80+,1,homme,1,Soleure
15624,2020-04-09,SO,30 - 39,2,femme,2,Soleure
15625,2020-04-09,SO,50 - 59,1,homme,1,Soleure
15626,2020-04-09,SO,50 - 59,2,femme,1,Soleure
15627,2020-04-09,SO,60 - 69,1,homme,2,Soleure
15628,2020-04-09,SO,60 - 69,2,femme,1,Soleure
15629,2020-04-09,SO,70 - 79,1,homme,1,Soleure
15630,2020-04-09,SO,70 - 79,2,femme,1,Soleure
15631,2020-04-09,SO,80+,2,femme,2,Soleure
15632,2020-04-10,SO,10 - 19,1,homme,1,Soleure
15633,2020-04-10,SO,20 - 29,1,homme,1,Soleure
15634,2020-04-10,SO,20 - 29,2,femme,1,Soleure
15635,2020-04-10,SO,30 - 39,2,femme,1,Soleure
15636,2020-04-10,SO,50 - 59,1,homme,1,Soleure
15637,2020-04-11,SO,10 - 19,2,femme,1,Soleure
15638,2020-04-11,SO,50 - 59,2,femme,1,Soleure
15639,2020-04-11,SO,60 - 69,2,femme,1,Soleure
15640,2020-04-11,SO,70 - 79,2,femme,1,Soleure
15641,2020-04-11,SO,80+,1,homme,2,Soleure
15642,2020-04-11,SO,80+,2,femme,1,Soleure
15643,2020-04-12,SO,30 - 39,1,homme,1,Soleure
15644,2020-04-12,SO,40 - 49,1,homme,1,Soleure
15645,2020-04-12,SO,50 - 59,2,femme,1,Soleure
15646,2020-04-13,SO,20 - 29,2,femme,1,Soleure
15647,2020-04-13,SO,70 - 79,1,homme,1,Soleure
15648,2020-04-14,SO,10 - 19,1,homme,1,Soleure
15649,2020-04-14,SO,20 - 29,1,homme,4,Soleure
15650,2020-04-14,SO,30 - 39,2,femme,1,Soleure
15651,2020-04-14,SO,40 - 49,2,femme,1,Soleure
15652,2020-04-14,SO,50 - 59,1,homme,1,Soleure
15653,2020-04-14,SO,50 - 59,2,femme,2,Soleure
15654,2020-04-14,SO,70 - 79,2,femme,2,Soleure
15655,2020-04-15,SO,20 - 29,2,femme,1,Soleure
15656,2020-04-15,SO,30 - 39,2,femme,2,Soleure
15657,2020-04-15,SO,50 - 59,2,femme,1,Soleure
15658,2020-04-15,SO,60 - 69,2,femme,1,Soleure
15659,2020-04-15,SO,80+,2,femme,1,Soleure
15660,2020-04-16,SO,20 - 29,1,homme,1,Soleure
15661,2020-04-16,SO,30 - 39,2,femme,2,Soleure
15662,2020-04-16,SO,50 - 59,1,homme,1,Soleure
15663,2020-04-16,SO,50 - 59,2,femme,1,Soleure
15664,2020-04-17,SO,20 - 29,2,femme,1,Soleure
15665,2020-04-17,SO,30 - 39,1,homme,1,Soleure
15666,2020-04-17,SO,40 - 49,2,femme,1,Soleure
15667,2020-04-19,SO,20 - 29,1,homme,1,Soleure
15668,2020-04-20,SO,20 - 29,2,femme,3,Soleure
15669,2020-04-20,SO,30 - 39,2,femme,1,Soleure
15670,2020-04-20,SO,40 - 49,2,femme,1,Soleure
15671,2020-04-20,SO,50 - 59,1,homme,2,Soleure
15672,2020-04-20,SO,50 - 59,2,femme,1,Soleure
15673,2020-04-20,SO,60 - 69,2,femme,1,Soleure
15674,2020-04-21,SO,70 - 79,1,homme,1,Soleure
15675,2020-04-21,SO,80+,2,femme,1,Soleure
15676,2020-04-22,SO,20 - 29,1,homme,1,Soleure
15677,2020-04-22,SO,20 - 29,2,femme,1,Soleure
15678,2020-04-22,SO,40 - 49,2,femme,1,Soleure
15679,2020-04-22,SO,50 - 59,1,homme,2,Soleure
15680,2020-04-22,SO,50 - 59,2,femme,1,Soleure
15681,2020-04-24,SO,40 - 49,1,homme,1,Soleure
15682,2020-04-24,SO,50 - 59,1,homme,1,Soleure
15683,2020-04-24,SO,50 - 59,2,femme,1,Soleure
15684,2020-04-25,SO,40 - 49,2,femme,1,Soleure
15685,2020-04-25,SO,50 - 59,2,femme,1,Soleure
15686,2020-04-27,SO,40 - 49,1,homme,1,Soleure
15687,2020-04-27,SO,50 - 59,2,femme,1,Soleure
15688,2020-04-28,SO,20 - 29,1,homme,1,Soleure
15689,2020-04-28,SO,60 - 69,1,homme,1,Soleure
15690,2020-04-28,SO,70 - 79,2,femme,1,Soleure
15691,2020-04-29,SO,20 - 29,1,homme,1,Soleure
15692,2020-04-29,SO,60 - 69,2,femme,1,Soleure
15693,2020-04-30,SO,10 - 19,2,femme,1,Soleure
15694,2020-04-30,SO,30 - 39,2,femme,1,Soleure
15695,2020-05-01,SO,10 - 19,2,femme,1,Soleure
15696,2020-05-01,SO,20 - 29,2,femme,3,Soleure
15697,2020-05-01,SO,30 - 39,2,femme,1,Soleure
15698,2020-05-01,SO,40 - 49,2,femme,2,Soleure
15699,2020-05-02,SO,10 - 19,2,femme,1,Soleure
15700,2020-05-02,SO,30 - 39,2,femme,1,Soleure
15701,2020-05-04,SO,40 - 49,1,homme,1,Soleure
15702,2020-05-05,SO,10 - 19,2,femme,1,Soleure
15703,2020-05-05,SO,30 - 39,1,homme,1,Soleure
15704,2020-05-05,SO,50 - 59,1,homme,1,Soleure
15705,2020-05-05,SO,50 - 59,2,femme,1,Soleure
15706,2020-05-06,SO,50 - 59,1,homme,1,Soleure
15707,2020-05-07,SO,30 - 39,1,homme,1,Soleure
15708,2020-05-07,SO,40 - 49,2,femme,2,Soleure
15709,2020-05-07,SO,60 - 69,1,homme,1,Soleure
15710,2020-05-07,SO,70 - 79,2,femme,1,Soleure
15711,2020-05-07,SO,80+,2,femme,1,Soleure
15712,2020-05-08,SO,50 - 59,1,homme,1,Soleure
15713,2020-05-08,SO,50 - 59,2,femme,1,Soleure
15714,2020-05-08,SO,80+,2,femme,3,Soleure
15715,2020-05-09,SO,20 - 29,1,homme,1,Soleure
15716,2020-05-09,SO,60 - 69,1,homme,1,Soleure
15717,2020-05-10,SO,30 - 39,2,femme,1,Soleure
15718,2020-05-11,SO,20 - 29,2,femme,1,Soleure
15719,2020-05-11,SO,50 - 59,1,homme,1,Soleure
15720,2020-05-12,SO,30 - 39,1,homme,1,Soleure
15721,2020-05-12,SO,50 - 59,2,femme,1,Soleure
15722,2020-05-13,SO,0 - 9,1,homme,1,Soleure
15723,2020-05-15,SO,50 - 59,2,femme,1,Soleure
15724,2020-05-15,SO,60 - 69,1,homme,1,Soleure
15725,2020-05-15,SO,60 - 69,2,femme,1,Soleure
15726,2020-05-16,SO,20 - 29,2,femme,1,Soleure
15727,2020-05-17,SO,30 - 39,2,femme,1,Soleure
15728,2020-05-17,SO,50 - 59,2,femme,1,Soleure
15729,2020-05-18,SO,80+,2,femme,1,Soleure
15730,2020-05-19,SO,20 - 29,1,homme,1,Soleure
15731,2020-05-26,SO,20 - 29,1,homme,1,Soleure
15732,2020-05-28,SO,50 - 59,2,femme,1,Soleure
15733,2020-05-28,SO,80+,2,femme,2,Soleure
15734,2020-06-02,SO,80+,1,homme,1,Soleure
15735,2020-06-02,SO,80+,2,femme,1,Soleure
15736,2020-06-10,SO,20 - 29,1,homme,1,Soleure
15737,2020-06-11,SO,10 - 19,2,femme,1,Soleure
15738,2020-06-15,SO,20 - 29,2,femme,1,Soleure
15739,2020-06-17,SO,0 - 9,1,homme,1,Soleure
15740,2020-06-17,SO,30 - 39,1,homme,1,Soleure
15741,2020-06-22,SO,20 - 29,2,femme,1,Soleure
15742,2020-06-23,SO,50 - 59,1,homme,1,Soleure
15743,2020-06-26,SO,30 - 39,1,homme,1,Soleure
15744,2020-06-26,SO,30 - 39,2,femme,1,Soleure
15745,2020-06-27,SO,20 - 29,1,homme,1,Soleure
15746,2020-06-27,SO,30 - 39,2,femme,1,Soleure
15747,2020-06-28,SO,20 - 29,1,homme,1,Soleure
15748,2020-06-28,SO,60 - 69,1,homme,1,Soleure
15749,2020-06-29,SO,20 - 29,1,homme,2,Soleure
15750,2020-06-29,SO,20 - 29,2,femme,1,Soleure
15751,2020-06-29,SO,30 - 39,1,homme,1,Soleure
15752,2020-06-30,SO,30 - 39,2,femme,1,Soleure
15753,2020-07-01,SO,20 - 29,1,homme,1,Soleure
15754,2020-07-01,SO,20 - 29,2,femme,1,Soleure
15755,2020-07-02,SO,20 - 29,2,femme,1,Soleure
15756,2020-07-03,SO,20 - 29,1,homme,2,Soleure
15757,2020-07-03,SO,30 - 39,1,homme,1,Soleure
15758,2020-07-05,SO,20 - 29,1,homme,2,Soleure
15759,2020-07-06,SO,20 - 29,2,femme,1,Soleure
15760,2020-07-06,SO,50 - 59,1,homme,1,Soleure
15761,2020-07-06,SO,60 - 69,2,femme,1,Soleure
15762,2020-07-07,SO,50 - 59,1,homme,1,Soleure
15763,2020-07-07,SO,60 - 69,2,femme,1,Soleure
15764,2020-07-08,SO,20 - 29,2,femme,2,Soleure
15765,2020-07-08,SO,70 - 79,1,homme,1,Soleure
15766,2020-07-09,SO,30 - 39,2,femme,1,Soleure
15767,2020-07-09,SO,50 - 59,2,femme,1,Soleure
15768,2020-07-10,SO,20 - 29,2,femme,1,Soleure
15769,2020-07-10,SO,50 - 59,1,homme,1,Soleure
15770,2020-07-10,SO,60 - 69,1,homme,1,Soleure
15771,2020-07-10,SO,60 - 69,2,femme,1,Soleure
15772,2020-07-11,SO,0 - 9,1,homme,1,Soleure
15773,2020-07-11,SO,30 - 39,2,femme,2,Soleure
15774,2020-07-11,SO,60 - 69,1,homme,1,Soleure
15775,2020-07-12,SO,50 - 59,1,homme,1,Soleure
15776,2020-07-12,SO,60 - 69,1,homme,1,Soleure
15777,2020-07-13,SO,10 - 19,1,homme,1,Soleure
15778,2020-07-13,SO,20 - 29,1,homme,1,Soleure
15779,2020-07-13,SO,20 - 29,2,femme,1,Soleure
15780,2020-07-13,SO,50 - 59,2,femme,1,Soleure
15781,2020-07-14,SO,20 - 29,1,homme,2,Soleure
15782,2020-07-14,SO,50 - 59,2,femme,1,Soleure
15783,2020-07-15,SO,30 - 39,1,homme,1,Soleure
15784,2020-07-15,SO,40 - 49,2,femme,1,Soleure
15785,2020-07-16,SO,0 - 9,1,homme,1,Soleure
15786,2020-07-16,SO,20 - 29,2,femme,1,Soleure
15787,2020-07-16,SO,40 - 49,2,femme,1,Soleure
15788,2020-07-17,SO,40 - 49,1,homme,1,Soleure
15789,2020-07-20,SO,20 - 29,1,homme,1,Soleure
15790,2020-07-20,SO,30 - 39,1,homme,1,Soleure
15791,2020-07-21,SO,0 - 9,1,homme,1,Soleure
15792,2020-07-21,SO,30 - 39,2,femme,3,Soleure
15793,2020-07-23,SO,30 - 39,1,homme,1,Soleure
15794,2020-07-23,SO,30 - 39,2,femme,1,Soleure
15795,2020-07-24,SO,50 - 59,1,homme,1,Soleure
15796,2020-07-24,SO,60 - 69,1,homme,1,Soleure
15797,2020-07-24,SO,70 - 79,1,homme,2,Soleure
15798,2020-07-24,SO,70 - 79,2,femme,2,Soleure
15799,2020-07-26,SO,30 - 39,1,homme,2,Soleure
15800,2020-07-28,SO,10 - 19,2,femme,1,Soleure
15801,2020-07-29,SO,40 - 49,1,homme,1,Soleure
15802,2020-07-29,SO,40 - 49,2,femme,1,Soleure
15803,2020-07-29,SO,60 - 69,2,femme,1,Soleure
15804,2020-07-30,SO,20 - 29,1,homme,2,Soleure
15805,2020-07-30,SO,30 - 39,2,femme,1,Soleure
15806,2020-07-30,SO,40 - 49,1,homme,1,Soleure
15807,2020-07-30,SO,50 - 59,2,femme,1,Soleure
15808,2020-07-31,SO,10 - 19,1,homme,1,Soleure
15809,2020-07-31,SO,20 - 29,2,femme,1,Soleure
15810,2020-07-31,SO,50 - 59,1,homme,1,Soleure
15811,2020-08-01,SO,40 - 49,1,homme,1,Soleure
15812,2020-08-02,SO,20 - 29,2,femme,1,Soleure
15813,2020-08-03,SO,10 - 19,1,homme,2,Soleure
15814,2020-08-03,SO,10 - 19,2,femme,1,Soleure
15815,2020-08-03,SO,20 - 29,2,femme,2,Soleure
15816,2020-08-03,SO,40 - 49,2,femme,1,Soleure
15817,2020-08-03,SO,50 - 59,1,homme,1,Soleure
15818,2020-08-03,SO,60 - 69,2,femme,1,Soleure
15819,2020-08-04,SO,30 - 39,2,femme,1,Soleure
15820,2020-08-05,SO,10 - 19,2,femme,1,Soleure
15821,2020-08-06,SO,10 - 19,1,homme,1,Soleure
15822,2020-08-06,SO,10 - 19,2,femme,1,Soleure
15823,2020-08-06,SO,20 - 29,1,homme,1,Soleure
15824,2020-08-06,SO,30 - 39,1,homme,2,Soleure
15825,2020-08-06,SO,40 - 49,1,homme,1,Soleure
15826,2020-08-06,SO,40 - 49,2,femme,1,Soleure
15827,2020-08-06,SO,60 - 69,1,homme,1,Soleure
15828,2020-08-06,SO,60 - 69,2,femme,1,Soleure
15829,2020-08-07,SO,20 - 29,1,homme,2,Soleure
15830,2020-08-08,SO,20 - 29,1,homme,1,Soleure
15831,2020-08-08,SO,20 - 29,2,femme,1,Soleure
15832,2020-08-09,SO,20 - 29,2,femme,2,Soleure
15833,2020-08-10,SO,10 - 19,1,homme,1,Soleure
15834,2020-08-10,SO,10 - 19,2,femme,1,Soleure
15835,2020-08-10,SO,20 - 29,1,homme,2,Soleure
15836,2020-08-10,SO,20 - 29,2,femme,2,Soleure
15837,2020-08-10,SO,30 - 39,2,femme,1,Soleure
15838,2020-08-10,SO,50 - 59,2,femme,1,Soleure
15839,2020-08-10,SO,60 - 69,1,homme,2,Soleure
15840,2020-08-11,SO,0 - 9,1,homme,1,Soleure
15841,2020-08-11,SO,10 - 19,1,homme,2,Soleure
15842,2020-08-11,SO,10 - 19,2,femme,1,Soleure
15843,2020-08-11,SO,20 - 29,1,homme,2,Soleure
15844,2020-08-11,SO,20 - 29,2,femme,1,Soleure
15845,2020-08-11,SO,30 - 39,1,homme,1,Soleure
15846,2020-08-11,SO,40 - 49,2,femme,1,Soleure
15847,2020-08-11,SO,50 - 59,1,homme,1,Soleure
15848,2020-08-11,SO,50 - 59,2,femme,1,Soleure
15849,2020-08-12,SO,0 - 9,1,homme,2,Soleure
